episod,outcome,reward_total,time_s,kills,damage_taken,buff_count,boss_reached,boss_hp_min,level,hp_remaining,gems,camera_maxima,scene_path
501,fail,-526.1,26.1,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
502,fail,-516.4,16.4,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
503,fail,-518.1,18.1,1,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
504,fail,-519.8,19.8,4,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
505,fail,-522.3,22.3,1,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
506,fail,-544.0,44.0,6,6,0,0,-1,5,0,5,A1 Goblini,res://Levels/Area01/01.tscn
507,fail,-528.1,28.1,5,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
508,fail,-599.9,99.9,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
509,fail,-523.2,23.2,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
510,fail,-525.7,25.7,3,6,0,0,-1,5,0,8,A1 Goblini,res://Levels/Area01/01.tscn
511,fail,-511.8,11.8,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
512,fail,-517.5,17.5,3,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
513,fail,-526.6,26.6,3,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
514,fail,-531.1,31.1,7,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
515,fail,-512.6,12.6,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
516,fail,-517.2,17.2,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
517,fail,-519.1,19.1,1,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
518,fail,-533.1,33.1,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
519,fail,-524.3,24.3,10,6,0,0,-1,5,0,8,A1 Goblini,res://Levels/Area01/01.tscn
520,fail,-561.0,61.0,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
521,fail,-526.3,26.3,3,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
522,fail,-525.8,25.8,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
523,fail,-588.9,88.9,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
524,fail,-573.2,73.2,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
525,fail,-553.9,53.9,7,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
526,fail,-536.0,36.0,8,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
527,fail,-545.3,45.3,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
528,fail,-545.6,45.6,7,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
529,fail,-531.4,31.4,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
530,fail,-533.4,33.4,7,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
531,fail,-661.8,161.8,12,6,0,0,-1,5,0,17,A1 Buff,res://Levels/Area01/03.tscn
532,fail,-534.3,34.3,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
533,fail,-523.8,23.8,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
534,fail,-519.5,19.5,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
535,fail,-551.3,51.3,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
536,fail,-519.7,19.7,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
537,fail,-529.9,29.9,4,6,0,0,-1,5,0,5,A1 Goblini,res://Levels/Area01/01.tscn
538,fail,-523.8,23.8,5,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
539,fail,-523.0,23.0,2,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
540,fail,-527.7,27.7,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
541,fail,-531.8,31.8,1,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
542,fail,-523.2,23.2,2,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
543,fail,-564.7,64.7,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
544,fail,-517.8,17.8,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
545,fail,-535.8,35.8,10,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
546,fail,-536.7,36.7,4,6,0,0,-1,5,0,9,A1 Goblini,res://Levels/Area01/01.tscn
547,fail,-546.9,46.9,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
548,fail,-519.1,19.1,10,6,0,0,-1,5,0,9,A1 Goblini,res://Levels/Area01/01.tscn
549,fail,-516.8,16.8,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
550,fail,-544.7,44.7,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
551,fail,-581.4,81.4,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
552,fail,-553.4,53.4,7,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
553,fail,-569.9,69.9,10,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
554,fail,-513.5,13.5,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
555,fail,-516.7,16.7,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
556,fail,-519.8,19.8,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
557,fail,-540.0,40.0,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
558,fail,-513.7,13.7,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
559,fail,-520.4,20.4,2,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
560,fail,-528.7,28.7,1,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
561,fail,-545.2,45.2,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
562,fail,-518.3,18.3,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
563,fail,-549.6,49.6,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
564,fail,-535.9,35.9,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
565,fail,-530.2,30.2,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
566,fail,-523.8,23.8,9,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
567,fail,-520.3,20.3,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
568,fail,-533.4,33.4,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
569,fail,-543.1,43.1,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
570,fail,-536.3,36.3,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
571,fail,-515.0,15.0,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
572,fail,-587.2,87.2,6,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
573,fail,-517.3,17.3,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
574,fail,-583.3,83.3,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
575,fail,-677.1,177.1,18,6,0,0,-1,5,0,16,A1 Buff,res://Levels/Area01/03.tscn
576,fail,-654.1,154.1,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
577,fail,-541.6,41.6,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
578,fail,-569.0,69.0,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
579,fail,-532.9,32.9,8,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
580,fail,-965.7,465.7,9,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
581,fail,-604.3,104.3,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
582,fail,-607.8,107.8,8,6,0,0,-1,5,0,7,A1 Goblini,res://Levels/Area01/01.tscn
583,fail,-524.7,24.7,1,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
584,fail,-596.8,96.8,8,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
585,fail,-599.3,99.3,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
586,fail,-797.7,297.7,7,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
587,fail,-551.0,51.0,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
588,fail,-539.4,39.4,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
589,fail,-576.5,76.5,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
590,fail,-687.1,187.1,8,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
591,fail,-643.3,143.3,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
592,fail,-657.2,157.2,7,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
593,fail,-761.5,261.5,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
594,fail,-551.7,51.7,9,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
595,fail,-519.5,19.5,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
596,fail,-537.4,37.4,2,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
597,fail,-795.9,295.9,8,6,0,0,-1,5,0,8,A1 Buff,res://Levels/Area01/03.tscn
598,fail,-531.0,31.0,8,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
599,fail,-522.6,22.6,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
600,fail,-579.8,79.8,8,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
601,fail,-670.9,170.9,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
602,fail,-637.1,137.1,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
603,fail,-535.9,35.9,7,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
604,fail,-535.2,35.2,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
605,fail,-523.7,23.7,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
606,fail,-521.2,21.2,7,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
607,fail,-539.5,39.5,9,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
608,fail,-547.3,47.3,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
609,fail,-591.7,91.7,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
610,fail,-685.2,185.2,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
611,fail,-579.0,79.0,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
612,fail,-517.8,17.8,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
613,fail,-566.4,66.4,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
614,fail,-585.4,85.4,5,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
615,fail,-521.9,21.9,1,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
616,fail,-583.2,83.2,1,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
617,fail,-548.7,48.7,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
618,fail,-569.4,69.4,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
619,fail,-745.1,245.1,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
620,fail,-676.1,176.1,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
621,fail,-557.8,57.8,3,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
622,fail,-1050.9,550.9,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
623,fail,-515.5,15.5,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
624,fail,-651.5,151.5,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
625,fail,-571.0,71.0,2,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
626,fail,-914.4,414.4,5,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
627,fail,-824.2,324.2,6,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
628,fail,-593.2,93.2,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
629,fail,-526.8,26.8,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
630,fail,-545.1,45.1,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
631,fail,-775.4,275.4,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
632,fail,-537.2,37.2,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
633,fail,-604.6,104.6,1,6,0,0,-1,1,0,2,A1 Goblini,res://Levels/Area01/01.tscn
634,fail,-524.9,24.9,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
635,fail,-834.3,334.3,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
636,fail,-550.7,50.7,1,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
637,fail,-614.7,114.7,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
638,fail,-595.7,95.7,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
639,fail,-566.7,66.7,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
640,fail,-515.7,15.7,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
641,fail,-526.3,26.3,1,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
642,fail,-518.8,18.8,0,6,0,0,-1,1,0,0,A1 Goblini,res://Levels/Area01/01.tscn
643,fail,-718.3,218.3,2,7,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
644,fail,-520.4,20.4,0,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
645,fail,-559.0,59.0,1,6,0,0,-1,2,0,1,A1 Goblini,res://Levels/Area01/01.tscn
646,fail,-549.4,49.4,2,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
647,fail,-804.2,304.2,1,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
648,fail,-588.2,88.2,0,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
649,fail,-543.4,43.4,0,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
650,fail,-572.3,72.3,0,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
651,fail,-526.6,26.6,0,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
652,fail,-623.2,123.2,0,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
653,fail,-535.1,35.1,0,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
654,fail,-518.3,18.3,0,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
655,fail,-547.0,47.0,0,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
656,fail,-621.3,121.3,0,6,0,0,-1,2,0,0,A1 Goblini,res://Levels/Area01/01.tscn
657,fail,-518.3,18.3,1,6,0,0,-1,3,0,1,A1 Goblini,res://Levels/Area01/01.tscn
658,fail,-728.4,228.4,0,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
659,fail,-516.1,16.1,1,6,0,0,-1,3,0,1,A1 Goblini,res://Levels/Area01/01.tscn
660,fail,-514.3,14.3,0,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
661,fail,-544.0,44.0,3,6,0,0,-1,3,0,5,A1 Goblini,res://Levels/Area01/01.tscn
662,fail,-537.0,37.0,1,6,0,0,-1,3,0,1,A1 Goblini,res://Levels/Area01/01.tscn
663,fail,-588.7,88.7,0,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
664,fail,-529.3,29.3,1,6,0,0,-1,3,0,3,A1 Goblini,res://Levels/Area01/01.tscn
665,fail,-597.7,97.7,3,6,0,0,-1,3,0,2,A1 Goblini,res://Levels/Area01/01.tscn
666,fail,-573.9,73.9,0,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
667,fail,-523.7,23.7,0,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
668,fail,-530.3,30.3,0,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
669,fail,-616.0,116.0,4,6,0,0,-1,4,0,5,A1 Buff,res://Levels/Area01/03.tscn
670,fail,-523.2,23.2,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
671,fail,-603.1,103.1,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
672,fail,-516.3,16.3,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
673,fail,-523.7,23.7,1,6,0,0,-1,4,0,3,A1 Goblini,res://Levels/Area01/01.tscn
674,fail,-525.2,25.2,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
675,fail,-522.4,22.4,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
676,fail,-529.7,29.7,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
677,fail,-537.8,37.8,1,6,0,0,-1,4,0,3,A1 Goblini,res://Levels/Area01/01.tscn
678,fail,-538.5,38.5,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
679,fail,-569.8,69.8,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
680,fail,-515.5,15.5,1,6,0,0,-1,4,0,1,A1 Goblini,res://Levels/Area01/01.tscn
681,fail,-711.5,211.5,2,6,0,0,-1,4,0,6,A1 Goblini,res://Levels/Area01/01.tscn
682,fail,-557.7,57.7,4,6,0,0,-1,4,0,9,A1 Buff,res://Levels/Area01/03.tscn
683,fail,-526.1,26.1,3,6,0,0,-1,4,0,4,A1 Goblini,res://Levels/Area01/01.tscn
684,fail,-607.5,107.5,1,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
685,fail,-577.8,77.8,1,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
686,fail,-530.1,30.1,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
687,fail,-523.8,23.8,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
688,fail,-526.8,26.8,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
689,fail,-522.0,22.0,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
690,fail,-594.2,94.2,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
691,fail,-615.9,115.9,1,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
692,fail,-593.1,93.1,1,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
693,fail,-582.7,82.7,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
694,fail,-638.9,138.9,1,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
695,fail,-585.3,85.3,1,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
696,fail,-569.4,69.4,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
697,fail,-535.2,35.2,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
698,fail,-518.7,18.7,2,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
699,fail,-525.5,25.5,2,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
700,fail,-589.8,89.8,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
701,fail,-720.1,220.1,1,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
702,fail,-634.3,134.3,1,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
703,fail,-595.6,95.6,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
704,fail,-546.2,46.2,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
705,fail,-759.6,259.6,2,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
706,fail,-1207.1,707.1,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
